"SIGLA UF","CODIGO UF","CODIGO MUNICIPIO","MUNICIPIO","POPULACAO"
"SC","42","06207","Gravatal","10,510"
"SC","42","06306","Guabiruba","16,095"
"SC","42","06405","Guaraciaba","10,604"
"SC","42","06504","Guaramirim","29,932"
"SC","42","06603","Guarujá do Sul","4,722"
"SC","42","06652","Guatambú","4,505"
"SC","42","06702","Herval d'Oeste","18,942"
"SC","42","06751","Ibiam","1,987"
"SC","42","06801","Ibicaré","3,390"
"SC","42","06900","Ibirama","16,716"
"SC","42","07007","Içara","54,107"
"SC","42","07106","Ilhota","11,552"
"SC","42","07205","Imaruí","11,675"
"SC","42","07304","Imbituba","36,231"
"SC","42","07403","Imbuia","5,501"
"SC","42","07502","Indaial","47,686"
"SC","42","07577","Iomerê","2,558"
"SC","42","07601","Ipira","4,705"
"SC","42","07650","Iporã do Oeste","8,091"
"SC","42","07684","Ipuaçu","6,566"
"SC","42","07700","Ipumirim","7,118"
"SC","42","07759","Iraceminha","4,261"
"SC","42","07809","Irani","9,313"
"SC","42","07858","Irati","2,025"
"SC","42","07908","Irineópolis","10,287"
"SC","42","08005","Itá","6,417"
"SC","42","08104","Itaiópolis","19,752"
"SC","42","08203","Itajaí","163,218"
"SC","42","08302","Itapema","33,766"
"SC","42","08401","Itapiranga","15,238"
"SC","42","08450","Itapoá","10,719"
"SC","42","08500","Ituporanga","20,577"
"SC","42","08609","Jaborá","4,032"
"SC","42","08708","Jacinto Machado","10,738"
"SC","42","08807","Jaguaruna","15,668"
"SC","42","08906","Jaraguá do Sul","129,973"
"SC","42","08955","Jardinópolis","1,851"
"SC","42","09003","Joaçaba","24,435"
"SC","42","09102","Joinville *","487,003"
"SC","42","09151","José Boiteux","4,840"
"SC","42","09177","Jupiá","2,134"
"SC","42","09201","Lacerdópolis","2,190"
"SC","42","09300","Lages","161,583"
"SC","42","09409","Laguna","50,179"
"SC","42","09458","Lajeado Grande","1,461"
"SC","42","09508","Laurentino","5,483"
"SC","42","09607","Lauro Muller","13,700"
"SC","42","09706","Lebon Régis","11,735"
"SC","42","09805","Leoberto Leal","3,589"
"SC","42","09854","Lindóia do Sul","4,560"
"SC","42","09904","Lontras","9,180"
"SC","42","10001","Luiz Alves","8,986"
"SC","42","10035","Luzerna","5,391"
"SC","42","10050","Macieira","1,760"
"SC","42","10100","Mafra","51,014"
"SC","42","10209","Major Gercino","2,842"
"SC","42","10308","Major Vieira","7,337"
"SC","42","10407","Maracajá","5,909"
"SC","42","10506","Maravilha","21,684"
"SC","42","10555","Marema","2,282"
"SC","42","10605","Massaranduba","13,777"
"SC","42","10704","Matos Costa","2,818"
"SC","42","10803","Meleiro","6,880"
"SC","42","10852","Mirim Doce","2,545"
"SC","42","10902","Modelo","3,772"
"SC","42","11009","Mondaí","9,126"
"SC","42","11058","Monte Carlo","8,854"
"SC","42","11108","Monte Castelo","8,113"
"SC","42","11207","Morro da Fumaça","15,426"
"SC","42","11256","Morro Grande","2,727"
"SC","42","11306","Navegantes","52,638"
"SC","42","11405","Nova Erechim","4,118"
"SC","42","11454","Nova Itaberaba","4,117"
"SC","42","11504","Nova Trento","11,325"
"SC","42","11603","Nova Veneza","12,536"
"SC","42","11652","Novo Horizonte","2,902"
"SC","42","11702","Orleans","20,859"
"SC","42","11751","Otacílio Costa","15,693"
"SC","42","11801","Ouro","7,095"
"SC","42","11850","Ouro Verde","2,152"
"SC","42","11876","Paial","1,821"
"SC","42","11892","Painel","2,297"
"SC","42","11900","Palhoça","122,471"
"SC","42","12007","Palma Sola","7,942"
"SC","42","12056","Palmeira","2,334"
"SC","42","12106","Palmitos","16,061"
"SC","42","12205","Papanduva","17,056"
"SC","42","12239","Paraíso","4,195"
"SC","42","12254","Passo de Torres","5,313"
"SC","42","12270","Passos Maia","4,472"
"SC","42","12304","Paulo Lopes","6,830"
"SC","42","12403","Pedras Grandes","4,817"
"SC","42","12502","Penha","20,868"
"SC","42","12601","Peritiba","2,944"
"SC","42","12700","Petrolândia","6,064"
"SC","42","12908","Pinhalzinho","14,691"
"SC","42","13005","Pinheiro Preto","2,912"
"SC","42","13104","Piratuba","4,570"
"SC","42","13153","Planalto Alegre","2,639"
"SC","42","13203","Pomerode","25,261"
"SC","42","13302","Ponte Alta","5,080"
"SC","42","13351","Ponte Alta do Norte","3,500"
"SC","42","13401","Ponte Serrada","11,210"
"SC","42","13500","Porto Belo","13,301"
"SC","42","13609","Porto União","32,256"
"SC","42","13708","Pouso Redondo","13,722"
"SC","42","13807","Praia Grande","7,120"
"SC","42","13906","Presidente Castello Branco","1,757"
"SC","42","14003","Presidente Getúlio","13,651"
"SC","42","14102","Presidente Nereu","2,259"
"SC","42","14151","Princesa","2,604"
"SC","42","14201","Quilombo","10,871"
"SC","42","14300","Rancho Queimado","2,772"
"SC","42","14409","Rio das Antas","6,054"
"SC","42","14508","Rio do Campo","6,043"
"SC","42","14607","Rio do Oeste","6,795"
"SC","42","14805","Rio do Sul","56,919"
"SC","42","14706","Rio dos Cedros","9,685"
"SC","42","14904","Rio Fortuna","4,468"
"SC","42","15000","Rio Negrinho","42,237"
"SC","42","15059","Rio Rufino","2,433"
"SC","42","15075","Riqueza","4,998"
"SC","42","15109","Rodeio","10,773"
"SC","42","15208","Romelândia","5,738"
"SC","42","15307","Salete","7,432"
"SC","42","15356","Saltinho","4,072"
"SC","42","15406","Salto Veloso","4,172"
"SC","42","15455","Sangão","10,300"
"SC","42","15505","Santa Cecília","15,311"
"SC","42","15554","Santa Helena","2,437"
"SC","42","15604","Santa Rosa de Lima","2,031"
"SC","42","15653","Santa Rosa do Sul","7,949"
"SC","42","15679","Santa Terezinha","9,025"
"SC","42","15687","Santa Terezinha do Progresso","3,044"
"SC","42","15695","Santiago do Sul","1,450"
"SC","42","15703","Santo Amaro da Imperatriz","17,602"
"SC","42","15802","São Bento do Sul","72,548"
"SC","42","15752","São Bernardino","2,653"
"SC","42","15901","São Bonifácio","3,178"
"SC","42","16008","São Carlos","10,372"
"SC","42","16057","São Cristovão do Sul","4,850"
"SC","42","16107","São Domingos","9,346"
"SC","42","16206","São Francisco do Sul","37,613"
"SC","42","16305","São João Batista","22,089"
"SC","42","16354","São João do Itaperiú","3,289"
"SC","42","16255","São João do Oeste","6,020"
"SC","42","16404","São João do Sul","6,916"
"SC","42","16503","São Joaquim","24,058"
"SC","42","16602","São José *","196,887"
"SC","42","16701","São José do Cedro","13,699"
"SC","42","16800","São José do Cerrito","10,304"
"SC","42","16909","São Lourenço do Oeste","21,799"
"SC","42","17006","São Ludgero","10,246"
"SC","42","17105","São Martinho","3,194"
"SC","42","17154","São Miguel da Boa Vista","1,972"
"SC","42","17204","São Miguel do Oeste","33,806"
"SC","42","17253","São Pedro de Alcântara","4,765"
"SC","42","17303","Saudades","8,587"
"SC","42","17402","Schroeder","12,776"
"SC","42","17501","Seara","17,121"
"SC","42","17550","Serra Alta","3,200"
"SC","42","17600","Siderópolis","12,470"
"SC","42","17709","Sombrio","24,424"
"SC","42","17758","Sul Brasil","3,061"
"SC","42","17808","Taió","16,838"
"SC","42","17907","Tangará","8,410"
"SC","42","17956","Tigrinhos","1,741"
"SC","42","18004","Tijucas","27,944"
"SC","42","18103","Timbé do Sul","5,133"
"SC","42","18202","Timbó","33,326"
"SC","42","18251","Timbó Grande","6,979"
"SC","42","18301","Três Barras","17,937"
"SC","42","18350","Treviso","3,498"
"SC","42","18400","Treze de Maio","6,599"
"SC","42","18509","Treze Tílias","5,641"
"SC","42","18608","Trombudo Central","6,221"
"SC","42","18707","Tubarão","92,569"
"SC","42","18756","Tunápolis","4,650"
"SC","42","18806","Turvo","11,031"
"SC","42","18855","União do Oeste","3,058"
"SC","42","18905","Urubici","10,439"
"SC","42","18954","Urupema","2,501"
"SC","42","19002","Urussanga","18,588"
"SC","42","19101","Vargeão","3,560"
"SC","42","19150","Vargem","3,110"
"SC","42","19176","Vargem Bonita","4,321"
"SC","42","19200","Vidal Ramos","5,981"
"SC","42","19309","Videira","44,479"
"SC","42","19358","Vitor Meireles","5,563"
"SC","42","19408","Witmarsum","3,431"
"SC","42","19507","Xanxerê","40,228"
"SC","42","19606","Xavantina","4,218"
"SC","42","19705","Xaxim","24,318"
"SC","42","19853","Zortéa","2,868"
"RS","43","00034","Aceguá","4,138"
"RS","43","00059","Água Santa","3,565"
"RS","43","00109","Agudo","16,714"
"RS","43","00208","Ajuricaba","7,261"
"RS","43","00307","Alecrim","7,357"
"RS","43","00406","Alegrete","78,188"
"RS","43","00455","Alegria","4,789"
"RS","43","00471","Almirante Tamandaré do Sul","2,158"
"RS","43","00505","Alpestre","8,972"
"RS","43","00554","Alto Alegre","1,940"
"RS","43","00570","Alto Feliz","2,934"
"RS","43","00604","Alvorada *","207,142"
"RS","43","00638","Amaral Ferrador","6,232"
"RS","43","00646","Ametista do Sul","8,058"
"RS","43","00661","André da Rocha","1,206"
"RS","43","00703","Anta Gorda","6,163"
"RS","43","00802","Antônio Prado","13,591"
"RS","43","00851","Arambaré","3,825"
"RS","43","00877","Araricá","4,781"
"RS","43","00901","Aratiba","6,616"
"RS","43","01008","Arroio do Meio","18,079"
"RS","43","01073","Arroio do Padre","2,734"
"RS","43","01057","Arroio do Sal","6,635"
"RS","43","01206","Arroio do Tigre","12,638"
"RS","43","01107","Arroio dos Ratos","13,619"
"RS","43","01305","Arroio Grande","18,358"
"RS","43","01404","Arvorezinha","10,210"
"RS","43","01503","Augusto Pestana","7,273"
"RS","43","01552","Áurea","3,715"
"RS","43","01602","Bagé","112,550"
"RS","43","01636","Balneário Pinhal","10,517"
"RS","43","01651","Barão","5,293"
"RS","43","01701","Barão de Cotegipe","6,519"
"RS","43","01750","Barão do Triunfo","6,924"
"RS","43","01859","Barra do Guarita","2,969"
"RS","43","01875","Barra do Quaraí","3,776"
"RS","43","01909","Barra do Ribeiro","11,478"
"RS","43","01925","Barra do Rio Azul","2,035"
"RS","43","01958","Barra Funda","2,338"
"RS","43","01800","Barracão","5,306"
"RS","43","02006","Barros Cassal","11,450"
"RS","43","02055","Benjamin Constant do Sul","2,256"
"RS","43","02105","Bento Gonçalves","100,643"
"RS","43","02154","Boa Vista das Missões","2,066"
"RS","43","02204","Boa Vista do Buricá","6,468"
"RS","43","02220","Boa Vista do Cadeado","2,447"
"RS","43","02238","Boa Vista do Incra","2,447"
"RS","43","02253","Boa Vista do Sul","2,663"
"RS","43","02303","Bom Jesus","11,843"
"RS","43","02352","Bom Princípio","10,910"
"RS","43","02378","Bom Progresso","2,441"
"RS","43","02402","Bom Retiro do Sul","11,130"
"RS","43","02451","Boqueirão do Leão","7,825"
"RS","43","02501","Bossoroca","7,652"
"RS","43","02584","Bozano","2,296"
"RS","43","02600","Braga","3,826"
"RS","43","02659","Brochier","4,701"
"RS","43","02709","Butiá","19,717"
"RS","43","02808","Caçapava do Sul","32,574"
"RS","43","02907","Cacequi","13,629"
"RS","43","03004","Cachoeira do Sul","84,629"
"RS","43","03103","Cachoeirinha","112,603"
"RS","43","03202","Cacique Doble","4,824"
"RS","43","03301","Caibaté","5,080"
"RS","43","03400","Caiçara","5,184"
"RS","43","03509","Camaquã","60,563"
"RS","43","03558","Camargo","2,471"
"RS","43","03608","Cambará do Sul","6,959"
"RS","43","03673","Campestre da Serra","3,205"
"RS","43","03707","Campina das Missões","6,342"
"RS","43","03806","Campinas do Sul","5,588"
"RS","43","03905","Campo Bom","56,595"
"RS","43","04002","Campo Novo","5,581"
"RS","43","04101","Campos Borges","3,564"
"RS","43","04200","Candelária","29,444"
"RS","43","04309","Cândido Godói","6,634"
"RS","43","04358","Candiota","8,236"
"RS","43","04408","Canela","38,315"
"RS","43","04507","Canguçu","53,547"
"RS","43","04606","Canoas *","326,458"
"RS","43","04614","Canudos do Vale","1,941"
"RS","43","04622","Capão Bonito do Sul","1,837"
"RS","43","04630","Capão da Canoa","37,405"
"RS","43","04655","Capão do Cipó","3,180"
"RS","43","04663","Capão do Leão","23,655"
"RS","43","04689","Capela de Santana","10,950"
"RS","43","04697","Capitão","2,595"
"RS","43","04671","Capivari do Sul","3,339"
"RS","43","04713","Caraá","7,131"
"RS","43","04705","Carazinho","58,196"
"RS","43","04804","Carlos Barbosa","23,960"
"RS","43","04853","Carlos Gomes","1,719"
"RS","43","04903","Casca","8,381"
"RS","43","04952","Caseiros","2,989"
"RS","43","05009","Catuípe","9,499"
"RS","43","05108","Caxias do Sul *","399,038"
"RS","43","05116","Centenário","3,031"
"RS","43","05124","Cerrito","6,629"
"RS","43","05132","Cerro Branco","4,465"
"RS","43","05157","Cerro Grande","2,577"
"RS","43","05173","Cerro Grande do Sul","9,233"
"RS","43","05207","Cerro Largo","12,484"
"RS","43","05306","Chapada","9,440"
"RS","43","05355","Charqueadas","33,708"
"RS","43","05371","Charrua","3,581"
"RS","43","05405","Chiapetta","4,078"
"RS","43","05439","Chuí","5,278"
"RS","43","05447","Chuvisca","4,874"
"RS","43","05454","Cidreira","10,883"
"RS","43","05504","Ciríaco","4,945"
"RS","43","05587","Colinas","2,404"
"RS","43","05603","Colorado","3,744"
"RS","43","05702","Condor","6,607"
"RS","43","05801","Constantina","9,842"
"RS","43","05835","Coqueiro Baixo","1,566"
"RS","43","05850","Coqueiros do Sul","3,106"
"RS","43","05871","Coronel Barros","2,441"
"RS","43","05900","Coronel Bicaco","7,873"
"RS","43","05934","Coronel Pilar","1,658"
"RS","43","05959","Cotiporã","4,577"
"RS","43","05975","Coxilha","2,916"
"RS","43","06007","Crissiumal","14,726"
"RS","43","06056","Cristal","7,026"
"RS","43","06072","Cristal do Sul","2,967"
"RS","43","06106","Cruz Alta","63,450"
"RS","43","06130","Cruzaltense","2,273"
"RS","43","06205","Cruzeiro do Sul","12,171"
"RS","43","06304","David Canabarro","4,704"
"RS","43","06320","Derrubadas","3,378"
"RS","43","06353","Dezesseis de Novembro","2,968"
"RS","43","06379","Dilermando de Aguiar","3,129"
"RS","43","06403","Dois Irmãos","24,815"
"RS","43","06429","Dois Irmãos das Missões","2,362"
"RS","43","06452","Dois Lajeados","3,334"
"RS","43","06502","Dom Feliciano","14,504"
"RS","43","06601","Dom Pedrito","38,148"
"RS","43","06551","Dom Pedro de Alcântara","2,728"
"RS","43","06700","Dona Francisca","3,572"
"RS","43","06734","Doutor Maurício Cardoso","5,494"
"RS","43","06759","Doutor Ricardo","2,053"
"RS","43","06767","Eldorado do Sul","31,316"
"RS","43","06809","Encantado","19,536"
"RS","43","06908","Encruzilhada do Sul","24,152"
"RS","43","06924","Engenho Velho","1,584"
"RS","43","06957","Entre Rios do Sul","3,101"
"RS","43","06932","Entre-Ijuís","9,126"
"RS","43","06973","Erebango","2,881"
"RS","43","07005","Erechim","92,945"
"RS","43","07054","Ernestina","3,010"
"RS","43","07203","Erval Grande","5,294"
"RS","43","07302","Erval Seco","8,212"
"RS","43","07401","Esmeralda","3,234"
"RS","43","07450","Esperança do Sul","3,445"
"RS","43","07500","Espumoso","14,991"
"RS","43","07559","Estação","6,086"
"RS","43","07609","Estância Velha","40,740"
"RS","43","07708","Esteio","78,816"
"RS","43","07807","Estrela","29,071"
"RS","43","07815","Estrela Velha","3,659"
"RS","43","07831","Eugênio de Castro","3,057"
"RS","43","07864","Fagundes Varela","2,508"
"RS","43","07906","Farroupilha","59,871"
"RS","43","08003","Faxinal do Soturno","6,343"
"RS","43","08052","Faxinalzinho","2,613"
"RS","43","08078","Fazenda Vilanova","3,068"
"RS","43","08102","Feliz","11,679"
"RS","43","08201","Flores da Cunha","25,307"
"RS","43","08250","Floriano Peixoto","2,148"
"RS","43","08300","Fontoura Xavier","11,074"
"RS","43","08409","Formigueiro","7,116"
"RS","43","08433","Forquetinha","2,548"
"RS","43","08458","Fortaleza dos Valos","4,597"
"RS","43","08508","Frederico Westphalen","27,308"
"RS","43","08607","Garibaldi","28,791"
"RS","43","08656","Garruchos","3,457"
"RS","43","08706","Gaurama","6,108"
"RS","43","08805","General Câmara","8,782"
"RS","43","08854","Gentil","1,579"
"RS","43","08904","Getúlio Vargas","15,961"
"RS","43","09001","Giruá","17,070"
"RS","43","09050","Glorinha","6,908"
"RS","43","09100","Gramado","31,655"
"RS","43","09126","Gramado dos Loureiros","2,370"
"RS","43","09159","Gramado Xavier","3,911"
"RS","43","09209","Gravataí *","261,150"
"RS","43","09258","Guabiju","1,669"
"RS","43","09308","Guaíba","93,578"
"RS","43","09407","Guaporé","21,421"
"RS","43","09506","Guarani das Missões","8,331"
"RS","43","09555","Harmonia","3,658"
"RS","43","07104","Herval","6,873"
"RS","43","09571","Herveiras","2,825"
"RS","43","09605","Horizontina","18,305"
"RS","43","09654","Hulha Negra","6,030"
"RS","43","09704","Humaitá","4,923"
"RS","43","09753","Ibarama","4,331"
"RS","43","09803","Ibiaçá","4,681"
"RS","43","09902","Ibiraiaras","7,094"
"RS","43","09951","Ibirapuitã","4,182"
"RS","43","10009","Ibirubá","18,690"
"RS","43","10108","Igrejinha","31,113"
"RS","43","10207","Ijuí","76,739"
"RS","43","10306","Ilópolis","4,202"
"RS","43","10330","Imbé","14,940"
"RS","43","10363","Imigrante","3,013"
"RS","43","10405","Independência","6,679"
"RS","43","10413","Inhacorá","2,290"
"RS","43","10439","Ipê","5,875"
"RS","43","10462","Ipiranga do Sul","1,983"
"RS","43","10504","Iraí","8,468"
"RS","43","10538","Itaara","4,633"
"RS","43","10553","Itacurubi","3,568"
"RS","43","10579","Itapuca","2,454"
"RS","43","10603","Itaqui","36,361"
"RS","43","10652","Itati","2,677"
"RS","43","10702","Itatiba do Sul","4,574"
"RS","43","10751","Ivorá","2,378"
"RS","43","10801","Ivoti","18,517"
"RS","43","10850","Jaboticaba","4,173"
"RS","43","10876","Jacuizinho","2,619"
"RS","43","10900","Jacutinga","3,567"
"RS","43","11007","Jaguarão","27,944"
"RS","43","11106","Jaguari","11,626"
"RS","43","11122","Jaquirana","4,404"
"RS","43","11130","Jari","3,692"
"RS","43","11155","Jóia","8,279"
"RS","43","11205","Júlio de Castilhos","19,541"
"RS","43","11239","Lagoa Bonita do Sul","2,617"
"RS","43","11270","Lagoa dos Três Cantos","1,590"
"RS","43","11304","Lagoa Vermelha","27,434"
"RS","43","11254","Lagoão","6,389"
"RS","43","11403","Lajeado","67,476"
"RS","43","11429","Lajeado do Bugre","2,536"
"RS","43","11502","Lavras do Sul","8,115"
"RS","43","11601","Liberato Salzano","6,102"
"RS","43","11627","Lindolfo Collor","5,279"
"RS","43","11643","Linha Nova","1,488"
"RS","43","11718","Maçambara","4,415"
"RS","43","11700","Machadinho","5,503"
"RS","43","11734","Mampituba","2,926"
"RS","43","11759","Manoel Viana","6,784"
"RS","43","11775","Maquiné","7,374"
"RS","43","11791","Maratá","2,444"
"RS","43","11809","Marau","33,778"
"RS","43","11908","Marcelino Ramos","5,372"
"RS","43","11981","Mariana Pimentel","3,964"
"RS","43","12005","Mariano Moro","2,284"
"RS","43","12054","Marques de Souza","4,043"
"RS","43","12104","Mata","5,291"
"RS","43","12138","Mato Castelhano","2,608"
"RS","43","12153","Mato Leitão","3,585"
"RS","43","12179","Mato Queimado","1,865"
"RS","43","12203","Maximiliano de Almeida","5,059"
"RS","43","12252","Minas do Leão","7,728"
"RS","43","12302","Miraguaí","4,869"
"RS","43","12351","Montauri","1,583"
"RS","43","12377","Monte Alegre dos Campos","3,122"
"RS","43","12385","Monte Belo do Sul","2,766"
"RS","43","12401","Montenegro","56,790"
"RS","43","12427","Mormaço","2,578"
"RS","43","12443","Morrinhos do Sul","3,241"
"RS","43","12450","Morro Redondo","6,199"
"RS","43","12476","Morro Reuter","5,599"
"RS","43","12500","Mostardas","11,903"
"RS","43","12609","Muçum","4,574"
"RS","43","12617","Muitos Capões","2,969"
"RS","43","12625","Muliterno","1,800"
"RS","43","12658","Não-Me-Toque","15,228"
"RS","43","12674","Nicolau Vergueiro","1,759"
"RS","43","12708","Nonoai","12,327"
"RS","43","12757","Nova Alvorada","3,058"
"RS","43","12807","Nova Araçá","3,775"
"RS","43","12906","Nova Bassano","8,683"
"RS","43","12955","Nova Boa Vista","2,083"
"RS","43","13003","Nova Bréscia","3,162"
"RS","43","13011","Nova Candelária","2,739"
"RS","43","13037","Nova Esperança do Sul","4,775"
"RS","43","13060","Nova Hartz","16,688"
"RS","43","13086","Nova Pádua","2,484"
"RS","43","13102","Nova Palma","6,432"
"RS","43","13201","Nova Petrópolis","17,747"
"RS","43","13300","Nova Prata","22,257"
"RS","43","13334","Nova Ramada","2,461"
"RS","43","13359","Nova Roma do Sul","3,490"
"RS","43","13375","Nova Santa Rita","20,591"
"RS","43","13490","Novo Barreiro","3,858"
"RS","43","13391","Novo Cabrais","3,766"
"RS","43","13409","Novo Hamburgo *","253,067"
"RS","43","13425","Novo Machado","4,246"
"RS","43","13441","Novo Tiradentes","2,331"
"RS","43","13466","Novo Xingu","1,858"
"RS","43","13508","Osório","39,290"
"RS","43","13607","Paim Filho","4,480"
"RS","43","13656","Palmares do Sul","11,423"
"RS","43","13706","Palmeira das Missões","33,846"
"RS","43","13805","Palmitinho","6,905"
"RS","43","13904","Panambi","36,360"
"RS","43","13953","Pantano Grande","9,816"
"RS","43","14001","Paraí","6,577"
"RS","43","14027","Paraíso do Sul","7,348"
"RS","43","14035","Pareci Novo","3,151"
"RS","43","14050","Parobé","48,713"
"RS","43","14068","Passa Sete","4,996"
"RS","43","14076","Passo do Sobrado","5,967"
"RS","43","14100","Passo Fundo *","183,300"
"RS","43","14134","Paulo Bento","2,090"
"RS","43","14159","Paverama","7,616"
"RS","43","14175","Pedras Altas","2,546"
"RS","43","14209","Pedro Osório","8,039"
"RS","43","14308","Pejuçara","3,900"
"RS","43","14407","Pelotas *","339,934"
"RS","43","14423","Picada Café","4,824"
"RS","43","14456","Pinhal","2,362"
"RS","43","14464","Pinhal da Serra","2,058"
"RS","43","14472","Pinhal Grande","4,496"
"RS","43","14498","Pinheirinho do Vale","4,411"
"RS","43","14506","Pinheiro Machado","12,939"
"RS","43","14555","Pirapó","2,988"
"RS","43","14605","Piratini","20,225"
"RS","43","14704","Planalto","10,589"
"RS","43","14753","Poço das Antas","1,976"
"RS","43","14779","Pontão","3,904"
"RS","43","14787","Ponte Preta","1,840"
"RS","43","14803","Portão","28,583"
"RS","43","14902","Porto Alegre *","1,420,667"
"RS","43","15008","Porto Lucena","5,631"
"RS","43","15057","Porto Mauá","2,565"
"RS","43","15073","Porto Vera Cruz","2,084"
"RS","43","15107","Porto Xavier","10,857"
"RS","43","15131","Pouso Novo","2,017"
"RS","43","15149","Presidente Lucena","2,355"
"RS","43","15156","Progresso","6,210"
"RS","43","15172","Protásio Alves","2,114"
"RS","43","15206","Putinga","4,192"
"RS","43","15305","Quaraí","22,552"
"RS","43","15313","Quatro Irmãos","1,735"
"RS","43","15321","Quevedos","2,732"
"RS","43","15354","Quinze de Novembro","3,561"
"RS","43","15404","Redentora","9,600"
"RS","43","15453","Relvado","2,196"
"RS","43","15503","Restinga Seca","15,595"
"RS","43","15552","Rio dos Índios","4,202"
"RS","43","15602","Rio Grande *","194,351"
"RS","43","15701","Rio Pardo","37,704"
"RS","43","15750","Riozinho","4,406"
"RS","43","15800","Roca Sales","9,922"
"RS","43","15909","Rodeio Bonito","5,698"
"RS","43","15958","Rolador","2,795"
"RS","43","16006","Rolante","19,213"
"RS","43","16105","Ronda Alta","9,654"
"RS","43","16204","Rondinha","5,674"
"RS","43","16303","Roque Gonzales","7,297"
"RS","43","16402","Rosário do Sul","40,510"
"RS","43","16428","Sagrada Família","2,595"
"RS","43","16436","Saldanha Marinho","2,982"
"RS","43","16451","Salto do Jacuí","12,154"
"RS","43","16477","Salvador das Missões","2,601"
"RS","43","16501","Salvador do Sul","6,644"
"RS","43","16600","Sananduva","14,714"
"RS","43","16709","Santa Bárbara do Sul","9,122"
"RS","43","16733","Santa Cecília do Sul","1,716"
"RS","43","16758","Santa Clara do Sul","5,471"
"RS","43","16808","Santa Cruz do Sul","115,857"
"RS","43","16972","Santa Margarida do Sul","2,163"
"RS","43","16907","Santa Maria *","263,403"
"RS","43","16956","Santa Maria do Herval","6,173"
"RS","43","17202","Santa Rosa","64,113"
"RS","43","17251","Santa Tereza","1,815"
"RS","43","17301","Santa Vitória do Palmar","31,183"
"RS","43","17004","Santana da Boa Vista","8,599"
"RS","43","17103","Santana do Livramento","83,478"
"RS","43","17400","Santiago","49,558"
"RS","43","17509","Santo Ângelo","73,800"
"RS","43","17608","Santo Antônio da Patrulha","37,910"
"RS","43","17707","Santo Antônio das Missões","11,863"
"RS","43","17558","Santo Antônio do Palma","2,216"
"RS","43","17756","Santo Antônio do Planalto","2,029"
"RS","43","17806","Santo Augusto","13,622"
"RS","43","17905","Santo Cristo","14,280"
"RS","43","17954","Santo Expedito do Sul","2,614"
"RS","43","18002","São Borja","61,834"
"RS","43","18051","São Domingos do Sul","2,854"
"RS","43","18101","São Francisco de Assis","19,523"
"RS","43","18200","São Francisco de Paula","21,278"
"RS","43","18309","São Gabriel","57,978"
"RS","43","18408","São Jerônimo","20,506"
"RS","43","18424","São João da Urtiga","4,946"
"RS","43","18432","São João do Polêsine","2,702"
"RS","43","18440","São Jorge","2,764"
"RS","43","18457","São José das Missões","2,952"
"RS","43","18465","São José do Herval","2,479"
"RS","43","18481","São José do Hortêncio","3,883"
"RS","43","18499","São José do Inhacorá","2,132"
"RS","43","18507","São José do Norte","24,905"
"RS","43","18606","São José do Ouro","6,973"
"RS","43","18614","São José do Sul","1,899"
"RS","43","18622","São José dos Ausentes","3,180"
"RS","43","18705","São Leopoldo *","207,721"
"RS","43","18804","São Lourenço do Sul","42,339"
"RS","43","18903","São Luiz Gonzaga","34,487"
"RS","43","19000","São Marcos","19,641"
"RS","43","19109","São Martinho","5,853"
"RS","43","19125","São Martinho da Serra","3,409"
"RS","43","19158","São Miguel das Missões","7,382"
"RS","43","19208","São Nicolau","5,909"
"RS","43","19307","São Paulo das Missões","6,690"
"RS","43","19356","São Pedro da Serra","3,117"
"RS","43","19364","São Pedro das Missões","1,939"
"RS","43","19372","São Pedro do Butiá","2,744"
"RS","43","19406","São Pedro do Sul","16,613"
"RS","43","19505","São Sebastião do Caí","20,359"
"RS","43","19604","São Sepé","23,787"
"RS","43","19703","São Valentim","3,919"
"RS","43","19711","São Valentim do Sul","2,233"
"RS","43","19737","São Valério do Sul","2,635"
"RS","43","19752","São Vendelino","1,794"
"RS","43","19802","São Vicente do Sul","8,361"
"RS","43","19901","Sapiranga","73,979"
"RS","43","20008","Sapucaia do Sul","122,231"
"RS","43","20107","Sarandi","20,415"
"RS","43","20206","Seberi","10,870"
"RS","43","20230","Sede Nova","2,968"
"RS","43","20263","Segredo","7,022"
"RS","43","20305","Selbach","4,773"
"RS","43","20321","Senador Salgado Filho","2,861"
"RS","43","20354","Sentinela do Sul","5,290"
"RS","43","20404","Serafina Corrêa","13,463"
"RS","43","20453","Sério","2,399"
"RS","43","20503","Sertão","6,663"
"RS","43","20552","Sertão Santana","5,791"
"RS","43","20578","Sete de Setembro","2,131"
"RS","43","20602","Severiano de Almeida","3,907"
"RS","43","20651","Silveira Martins","2,479"
"RS","43","20677","Sinimbu","10,315"
"RS","43","20701","Sobradinho","14,162"
"RS","43","20800","Soledade","29,926"
"RS","43","20859","Tabaí","4,046"
"RS","43","20909","Tapejara","17,500"
"RS","43","21006","Tapera","10,457"
"RS","43","21105","Tapes","16,557"
"RS","43","21204","Taquara","53,428"
"RS","43","21303","Taquari","25,768"
"RS","43","21329","Taquaruçu do Sul","2,849"
"RS","43","21352","Tavares","5,160"
"RS","43","21402","Tenente Portela","13,906"
"RS","43","21436","Terra de Areia","9,709"
"RS","43","21451","Teutônia","25,105"
"RS","43","21469","Tio Hugo","2,593"
